obs_id,train_id,pred
id_008782,valid,1
id_008783,valid,3
id_008784,valid,1
id_008785,train,8
id_008786,train,7
id_008787,valid,9
id_008788,train,3
id_008789,train,2
id_008790,train,9
id_008791,valid,5
id_008792,train,8
id_008793,test,6
id_008794,valid,4
id_008795,test,9
id_008796,train,9
id_008797,test,4
id_008798,train,3
id_008799,test,7
id_008800,test,0
id_008801,train,1
id_008802,test,7
id_008803,train,5
id_008804,test,2
id_008805,test,3
id_008806,train,2
id_008807,train,6
id_008808,train,0
id_008809,valid,9
id_008810,test,1
id_008811,train,2
id_008812,test,0
id_008813,test,1
id_008814,train,7
id_008815,train,4
id_008816,valid,7
id_008817,valid,0
id_008818,valid,8
id_008819,test,4
id_008820,test,2
id_008821,train,9
id_008822,train,3
id_008823,valid,2
id_008824,train,9
id_008825,valid,1
id_008826,train,7
id_008827,valid,9
id_008828,valid,3
id_008829,train,7
id_008830,train,8
id_008831,valid,9
id_008832,valid,4
id_008833,train,1
id_008834,train,6
id_008835,valid,7
id_008836,test,7
id_008837,valid,6
id_008838,train,5
id_008839,test,4
id_008840,test,4
id_008841,train,3
id_008842,valid,2
id_008843,train,6
id_008844,train,9
id_008845,train,4
id_008846,train,2
id_008847,valid,9
id_008848,train,1
id_008849,train,9
id_008850,train,3
id_008851,valid,9
id_008852,train,3
id_008853,test,1
id_008854,valid,6
id_008855,valid,7
id_008856,train,3
id_008857,train,3
id_008858,train,4
id_008859,test,3
id_008860,test,3
id_008861,train,4
id_008862,test,2
id_008863,test,5
id_008864,train,3
id_008865,train,8
id_008866,train,5
id_008867,valid,6
id_008868,train,5
id_008869,train,4
id_008870,train,6
id_008871,test,4
id_008872,test,3
id_008873,test,5
id_008874,train,4
id_008875,test,7
id_008876,valid,1
id_008877,train,2
id_008878,train,3
id_008879,train,5
id_008880,test,1
id_008881,valid,2
id_008882,train,2
id_008883,test,8
id_008884,valid,2
id_008885,test,6
id_008886,train,8
id_008887,valid,9
id_008888,test,4
id_008889,train,7
id_008890,test,4
id_008891,valid,9
id_008892,valid,4
id_008893,train,3
id_008894,valid,4
id_008895,train,0
id_008896,train,2
id_008897,train,4
id_008898,valid,7
id_008899,test,7
id_008900,valid,1
id_008901,train,9
id_008902,train,9
id_008903,test,0
id_008904,train,6
id_008905,train,8
id_008906,train,1
id_008907,train,3
id_008908,valid,3
id_008909,valid,5
id_008910,valid,1
id_008911,train,9
id_008912,train,4
id_008913,train,2
id_008914,test,2
id_008915,valid,4
id_008916,train,3
id_008917,train,9
id_008918,valid,4
id_008919,train,1
id_008920,train,9
id_008921,train,8
id_008922,valid,6
id_008923,valid,3
id_008924,train,0
id_008925,valid,0
id_008926,train,9
id_008927,valid,8
id_008928,train,5
id_008929,test,8
id_008930,train,7
id_008931,valid,0
id_008932,valid,7
id_008933,valid,9
id_008934,test,6
id_008935,valid,4
id_008936,test,9
id_008937,valid,2
id_008938,valid,9
id_008939,train,1
id_008940,train,6
id_008941,train,1
id_008942,valid,2
id_008943,test,7
id_008944,train,9
id_008945,valid,3
id_008946,test,4
id_008947,train,8
id_008948,valid,3
id_008949,train,0
id_008950,test,3
id_008951,train,3
id_008952,valid,8
id_008953,test,6
id_008954,train,2
id_008955,train,3
id_008956,test,8
id_008957,test,7
id_008958,train,6
id_008959,train,3
id_008960,train,7
id_008961,valid,7
id_008962,test,6
id_008963,valid,7
id_008964,train,1
id_008965,train,5
id_008966,train,4
id_008967,test,3
id_008968,train,1
id_008969,valid,5
id_008970,valid,4
id_008971,train,9
id_008972,train,5
id_008973,test,3
id_008974,valid,9
id_008975,valid,5
id_008976,train,5
id_008977,train,9
id_008978,valid,2
id_008979,train,4
id_008980,test,3
id_008981,train,4
id_008982,train,5
id_008983,valid,8
id_008984,train,0
id_008985,test,4
id_008986,valid,3
id_008987,test,9
id_008988,train,0
id_008989,test,5
id_008990,test,4
id_008991,test,8
id_008992,test,6
id_008993,train,5
id_008994,test,7
id_008995,test,1
id_008996,valid,7
id_008997,train,6
id_008998,valid,6
id_008999,test,8
id_009000,train,3
id_009001,test,8
id_009002,train,8
id_009003,test,2
id_009004,test,1
id_009005,train,9
id_009006,test,6
id_009007,train,2
id_009008,test,9
id_009009,train,3
id_009010,test,9
id_009011,test,6
id_009012,train,6
id_009013,test,8
id_009014,test,9
id_009015,test,7
id_009016,train,2
id_009017,test,9
id_009018,train,0
id_009019,valid,2
id_009020,valid,1
id_009021,train,4
id_009022,test,4
id_009023,valid,6
id_009024,test,7
id_009025,train,3
id_009026,train,1
id_009027,train,8
id_009028,test,3
id_009029,valid,1
id_009030,valid,6
id_009031,train,7
id_009032,train,7
id_009033,valid,3
id_009034,train,5
id_009035,test,6
id_009036,test,7
id_009037,train,5
id_009038,train,8
id_009039,train,5
id_009040,train,6
id_009041,train,4
id_009042,train,8
id_009043,valid,1
id_009044,test,3
id_009045,test,4
id_009046,valid,4
id_009047,valid,0
id_009048,train,4
id_009049,test,8
id_009050,train,3
id_009051,test,0
id_009052,train,4
id_009053,test,8
id_009054,test,0
id_009055,test,5
id_009056,train,1
id_009057,test,0
id_009058,valid,3
id_009059,train,6
id_009060,train,0
id_009061,train,0
id_009062,test,3
id_009063,train,5
id_009064,valid,8
id_009065,test,0
id_009066,test,5
id_009067,valid,9
id_009068,test,3
id_009069,test,3
id_009070,train,8
id_009071,test,3
id_009072,test,7
id_009073,valid,9
id_009074,train,6
id_009075,train,2
id_009076,test,0
id_009077,test,4
id_009078,train,1
id_009079,test,0
id_009080,train,6
id_009081,train,9
id_009082,test,5
id_009083,train,1
id_009084,valid,1
id_009085,test,2
id_009086,valid,7
id_009087,test,9
id_009088,valid,4
id_009089,train,0
id_009090,test,4
id_009091,train,2
id_009092,train,6
id_009093,valid,2
id_009094,train,2
id_009095,train,4
id_009096,train,7
id_009097,train,7
id_009098,train,0
id_009099,train,4
id_009100,train,0
id_009101,train,1
id_009102,train,3
id_009103,valid,7
id_009104,test,5
id_009105,valid,9
id_009106,valid,6
id_009107,test,7
id_009108,train,6
id_009109,test,7
id_009110,train,5
id_009111,train,5
id_009112,valid,5
id_009113,test,5
id_009114,valid,7
id_009115,train,3
id_009116,train,6
id_009117,train,6
id_009118,valid,5
id_009119,test,7
id_009120,valid,2
id_009121,test,4
id_009122,test,6
id_009123,valid,1
id_009124,valid,2
id_009125,train,2
id_009126,valid,3
id_009127,valid,1
id_009128,train,8
id_009129,train,2
id_009130,test,6
id_009131,train,1
id_009132,valid,7
id_009133,valid,6
id_009134,train,2
id_009135,train,3
id_009136,valid,4
id_009137,train,6
id_009138,train,9
id_009139,test,3
id_009140,valid,5
id_009141,test,1
id_009142,test,4
id_009143,valid,6
id_009144,test,5
id_009145,test,3
id_009146,train,5
id_009147,train,8
id_009148,test,7
id_009149,train,3
id_009150,train,6
id_009151,train,0
id_009152,valid,7
id_009153,valid,4
id_009154,train,6
id_009155,train,7
id_009156,valid,9
id_009157,train,3
id_009158,train,5
id_009159,valid,6
id_009160,valid,4
id_009161,valid,4
id_009162,train,3
id_009163,train,5
id_009164,train,6
id_009165,test,5
id_009166,train,8
id_009167,valid,3
id_009168,train,4
id_009169,valid,1
id_009170,train,5
id_009171,train,0
id_009172,valid,7
id_009173,train,4
id_009174,train,3
id_009175,train,2
id_009176,train,7
id_009177,test,8
id_009178,train,2
id_009179,train,4
id_009180,train,6
id_009181,train,0
id_009182,train,6
id_009183,valid,6
id_009184,train,0
id_009185,test,1
id_009186,test,1
id_009187,valid,0
id_009188,train,8
id_009189,train,5
id_009190,valid,6
id_009191,test,4
id_009192,test,7
id_009193,valid,5
id_009194,train,6
id_009195,test,3
id_009196,train,5
id_009197,valid,1
id_009198,train,7
id_009199,test,8
id_009200,test,9
id_009201,train,6
id_009202,valid,4
id_009203,train,8
id_009204,train,1
id_009205,train,4
id_009206,test,8
id_009207,test,4
id_009208,train,2
id_009209,valid,8
id_009210,train,3
id_009211,train,9
id_009212,valid,3
id_009213,test,4
id_009214,test,7
id_009215,train,4
id_009216,test,6
id_009217,train,4
id_009218,train,6
id_009219,valid,6
id_009220,valid,1
id_009221,test,3
id_009222,train,6
id_009223,valid,8
id_009224,train,7
id_009225,test,3
id_009226,train,2
id_009227,valid,7
id_009228,valid,0
id_009229,valid,0
id_009230,test,9
id_009231,valid,1
id_009232,test,7
id_009233,valid,5
id_009234,test,7
id_009235,test,0
id_009236,test,2
id_009237,train,7
id_009238,train,1
id_009239,train,8
id_009240,train,6
id_009241,train,3
id_009242,valid,1
id_009243,valid,5
id_009244,valid,2
id_009245,train,4
id_009246,valid,7
id_009247,train,6
id_009248,train,4
id_009249,train,5
id_009250,test,3
id_009251,test,6
id_009252,valid,1
id_009253,test,6
id_009254,train,6
id_009255,valid,1
id_009256,train,8
id_009257,test,8
id_009258,train,0
id_009259,train,9
id_009260,test,8
id_009261,train,3
id_009262,train,1
id_009263,train,3
id_009264,test,6
id_009265,test,0
id_009266,train,3
id_009267,train,3
id_009268,test,9
id_009269,train,2
id_009270,train,8
id_009271,train,8
id_009272,train,5
id_009273,test,4
id_009274,train,5
id_009275,train,5
id_009276,train,3
id_009277,valid,2
id_009278,test,4
id_009279,train,9
id_009280,valid,2
id_009281,train,1
id_009282,valid,4
id_009283,valid,5
id_009284,test,4
id_009285,valid,0
id_009286,valid,3
id_009287,train,8
id_009288,test,3
id_009289,train,8
id_009290,test,8
id_009291,train,5
id_009292,train,3
id_009293,valid,4
id_009294,train,1
id_009295,train,9
id_009296,train,8
id_009297,train,4
id_009298,test,4
id_009299,valid,3
id_009300,train,6
id_009301,valid,4
id_009302,train,9
id_009303,test,5
id_009304,train,9
id_009305,valid,4
id_009306,valid,1
id_009307,test,8
id_009308,train,2
id_009309,valid,5
id_009310,train,0
id_009311,train,9
id_009312,test,8
id_009313,train,2
id_009314,test,9
id_009315,train,4
id_009316,valid,8
id_009317,test,9
id_009318,train,4
id_009319,train,2
id_009320,train,5
id_009321,train,7
id_009322,train,4
id_009323,train,4
id_009324,test,0
id_009325,train,4
id_009326,train,4
id_009327,train,3
id_009328,train,2
id_009329,valid,4
id_009330,train,7
id_009331,train,2
id_009332,valid,0
id_009333,test,7
id_009334,train,0
id_009335,test,7
id_009336,train,8
id_009337,train,4
id_009338,train,6
id_009339,valid,1
id_009340,train,4
id_009341,test,6
id_009342,train,7
id_009343,train,8
id_009344,valid,6
id_009345,test,8
id_009346,train,1
id_009347,train,9
id_009348,test,5
id_009349,valid,9
id_009350,test,1
id_009351,test,1
id_009352,train,4
id_009353,train,0
id_009354,train,8
id_009355,test,6
id_009356,valid,2
id_009357,valid,4
id_009358,valid,7
id_009359,train,8
id_009360,valid,3
id_009361,train,6
id_009362,valid,3
id_009363,valid,1
id_009364,train,1
id_009365,train,7
id_009366,train,3
id_009367,test,5
id_009368,train,9
id_009369,train,6
id_009370,train,7
id_009371,test,9
id_009372,train,2
id_009373,train,2
id_009374,test,9
id_009375,valid,1
id_009376,test,6
id_009377,train,6
id_009378,train,2
id_009379,valid,6
id_009380,train,2
id_009381,train,8
id_009382,valid,6
id_009383,test,9
id_009384,train,9
id_009385,valid,7
id_009386,test,6
id_009387,valid,9
id_009388,train,8
id_009389,train,3
id_009390,test,6
id_009391,test,5
id_009392,train,8
id_009393,test,8
id_009394,test,7
id_009395,valid,4
id_009396,valid,7
id_009397,train,2
id_009398,train,2
id_009399,test,6
id_009400,train,1
id_009401,train,3
id_009402,test,2
id_009403,valid,6
id_009404,train,9
id_009405,valid,6
id_009406,train,0
id_009407,train,7
id_009408,train,6
id_009409,train,4
id_009410,valid,9
id_009411,train,3
id_009412,valid,0
id_009413,test,8
id_009414,train,6
id_009415,train,5
id_009416,train,7
id_009417,train,2
id_009418,valid,8
id_009419,train,3
id_009420,train,2
id_009421,train,3
id_009422,train,7
id_009423,valid,6
id_009424,test,1
id_009425,test,3
id_009426,valid,8
id_009427,train,7
id_009428,valid,5
id_009429,valid,0
id_009430,train,2
id_009431,train,6
id_009432,train,7
id_009433,test,6
id_009434,train,5
id_009435,valid,0
id_009436,valid,8
id_009437,test,1
id_009438,train,5
id_009439,train,5
id_009440,train,9
id_009441,train,7
id_009442,test,9
id_009443,train,9
id_009444,train,3
id_009445,test,0
id_009446,valid,3
id_009447,train,6
id_009448,train,5
id_009449,valid,4
id_009450,train,3
id_009451,valid,5
id_009452,train,6
id_009453,train,1
id_009454,train,3
id_009455,test,1
id_009456,valid,8
id_009457,valid,7
id_009458,train,0
id_009459,valid,4
id_009460,test,0
id_009461,test,8
id_009462,train,6
id_009463,test,4
id_009464,valid,2
id_009465,train,3
id_009466,valid,4
id_009467,train,0
id_009468,valid,1
id_009469,train,7
id_009470,train,2
id_009471,train,8
id_009472,test,0
id_009473,valid,8
id_009474,test,2
id_009475,train,5
id_009476,test,6
id_009477,train,2
id_009478,valid,4
id_009479,test,7
id_009480,test,8
id_009481,valid,5
id_009482,train,8
id_009483,train,8
id_009484,train,7
id_009485,train,4
id_009486,train,8
id_009487,valid,0
id_009488,test,6
id_009489,valid,7
id_009490,train,0
id_009491,valid,7
id_009492,valid,0
id_009493,test,7
id_009494,test,9
id_009495,train,2
id_009496,test,8
id_009497,test,1
id_009498,train,5
id_009499,train,3
id_009500,valid,5
id_009501,valid,8
id_009502,test,9
id_009503,train,2
id_009504,train,2
id_009505,train,1
id_009506,test,3
id_009507,train,3
id_009508,test,6
id_009509,test,4
id_009510,train,2
id_009511,train,4
id_009512,train,4
id_009513,valid,1
id_009514,train,1
id_009515,train,7
id_009516,valid,3
id_009517,train,7
id_009518,train,2
id_009519,train,1
id_009520,test,1
id_009521,train,9
id_009522,train,3
id_009523,valid,6
id_009524,test,2
id_009525,train,7
id_009526,train,1
id_009527,valid,2
id_009528,valid,3
id_009529,valid,6
id_009530,train,7
id_009531,train,3
id_009532,valid,0
id_009533,test,5
id_009534,train,2
id_009535,test,6
id_009536,train,0
id_009537,valid,0
id_009538,valid,1
id_009539,train,8
id_009540,train,3
id_009541,test,6
id_009542,train,6
id_009543,train,2
id_009544,train,9
id_009545,train,7
id_009546,valid,2
id_009547,train,6
id_009548,test,0
id_009549,train,2
id_009550,test,6
id_009551,train,1
id_009552,train,1
id_009553,train,0
id_009554,train,2
id_009555,train,7
id_009556,train,6
id_009557,test,2
id_009558,valid,6
id_009559,test,5
id_009560,train,1
id_009561,test,1
id_009562,train,1
id_009563,train,7
id_009564,test,6
id_009565,train,0
id_009566,valid,6
id_009567,train,5
id_009568,train,3
id_009569,test,2
id_009570,train,3
id_009571,valid,6
id_009572,train,5
id_009573,valid,1
id_009574,train,5
id_009575,valid,7
id_009576,test,7
id_009577,valid,1
id_009578,valid,8
id_009579,train,1
id_009580,train,1
id_009581,test,2
id_009582,test,2
id_009583,train,7
id_009584,train,3
id_009585,valid,5
id_009586,valid,9
id_009587,valid,2
id_009588,valid,3
id_009589,train,9
id_009590,train,4
id_009591,train,3
id_009592,train,1
id_009593,valid,3
id_009594,test,6
id_009595,test,2
id_009596,valid,6
id_009597,train,4
id_009598,train,5
id_009599,train,2
id_009600,train,4
id_009601,valid,1
id_009602,valid,5
id_009603,test,7
id_009604,train,8
id_009605,test,2
id_009606,train,0
id_009607,valid,8
id_009608,train,3
id_009609,valid,3
id_009610,train,9
id_009611,train,2
id_009612,valid,0
id_009613,train,2
id_009614,valid,9
id_009615,test,7
id_009616,train,3
id_009617,valid,7
id_009618,test,2
id_009619,train,8
id_009620,train,3
id_009621,test,6
id_009622,train,0
id_009623,train,7
id_009624,valid,7
id_009625,train,7
id_009626,test,2
id_009627,train,8
id_009628,test,5
id_009629,test,5
id_009630,train,8
id_009631,valid,1
id_009632,test,4
id_009633,test,6
id_009634,train,7
id_009635,test,2
id_009636,test,2
id_009637,valid,9
id_009638,train,2
id_009639,test,0
id_009640,valid,8
id_009641,test,3
id_009642,train,6
id_009643,train,0
id_009644,train,3
id_009645,valid,1
id_009646,train,9
id_009647,train,6
id_009648,train,9
id_009649,train,3
id_009650,test,5
id_009651,test,4
id_009652,train,8
id_009653,train,7
id_009654,test,0
id_009655,valid,1
id_009656,valid,5
id_009657,valid,0
id_009658,train,2
id_009659,train,1
id_009660,valid,2
id_009661,train,9
id_009662,valid,6
id_009663,valid,6
id_009664,train,5
id_009665,valid,1
id_009666,test,2
id_009667,train,3
id_009668,test,8
id_009669,train,5
id_009670,train,5
id_009671,valid,0
id_009672,train,4
id_009673,valid,3
id_009674,valid,9
id_009675,train,2
id_009676,test,8
id_009677,train,9
id_009678,test,3
id_009679,train,5
id_009680,train,8
id_009681,train,3
id_009682,train,2
id_009683,train,5
id_009684,train,1
id_009685,valid,9
id_009686,train,2
id_009687,train,2
id_009688,train,6
id_009689,train,3
id_009690,train,1
id_009691,valid,7
id_009692,train,0
id_009693,train,5
id_009694,test,2
id_009695,valid,2
id_009696,valid,9
id_009697,test,8
id_009698,test,7
id_009699,valid,5
id_009700,valid,2
id_009701,train,1
id_009702,valid,4
id_009703,test,7
id_009704,test,8
id_009705,valid,4
id_009706,test,9
id_009707,valid,6
id_009708,train,2
id_009709,train,5
id_009710,test,9
id_009711,valid,5
id_009712,train,6
id_009713,test,6
id_009714,train,4
id_009715,train,8
id_009716,valid,9
id_009717,valid,5
id_009718,train,2
id_009719,train,4
id_009720,train,5
id_009721,valid,4
id_009722,train,6
id_009723,test,6
id_009724,test,4
id_009725,test,9
id_009726,train,4
id_009727,train,8
id_009728,train,7
id_009729,train,1
id_009730,valid,0
id_009731,train,7
id_009732,valid,9
id_009733,train,6
id_009734,train,6
id_009735,valid,0
id_009736,valid,7
id_009737,valid,9
id_009738,train,2
id_009739,train,1
id_009740,train,1
id_009741,train,8
id_009742,train,9
id_009743,train,7
id_009744,train,1
id_009745,train,1
id_009746,train,5
id_009747,train,6
id_009748,train,9
id_009749,valid,3
id_009750,test,4
id_009751,valid,7
id_009752,valid,9
id_009753,train,6
id_009754,train,0
id_009755,train,4
id_009756,train,7
id_009757,valid,6
id_009758,test,2
id_009759,train,4
id_009760,train,6
id_009761,valid,6
id_009762,train,9
id_009763,train,3
id_009764,valid,1
id_009765,test,3
id_009766,valid,3
id_009767,train,3
id_009768,test,8
id_009769,train,3
id_009770,train,2
id_009771,train,3
id_009772,train,6
id_009773,valid,0
id_009774,test,5
id_009775,test,2
id_009776,train,4
id_009777,valid,2
id_009778,test,6
id_009779,train,9
id_009780,test,8
id_009781,train,7
id_009782,valid,4
id_009783,train,2
id_009784,train,7
id_009785,train,0
id_009786,train,6
id_009787,train,3
id_009788,test,2
id_009789,valid,1
id_009790,train,1
id_009791,train,5
id_009792,train,5
id_009793,train,4
id_009794,train,5
id_009795,train,9
id_009796,train,4
id_009797,test,7
id_009798,train,4
id_009799,train,3
id_009800,train,4
id_009801,test,0
id_009802,test,4
id_009803,train,8
id_009804,train,4
id_009805,train,5
id_009806,valid,8
id_009807,valid,3
id_009808,train,7
id_009809,train,4
id_009810,test,3
id_009811,test,1
id_009812,train,7
id_009813,train,2
id_009814,test,0
id_009815,test,6
id_009816,valid,3
id_009817,train,8
id_009818,train,6
id_009819,test,7
id_009820,valid,4
id_009821,train,8
id_009822,valid,6
id_009823,train,2
id_009824,train,2
id_009825,train,1
id_009826,test,8
id_009827,train,9
id_009828,valid,8
id_009829,train,7
id_009830,test,0
id_009831,train,7
id_009832,test,7
id_009833,train,6
id_009834,valid,2
id_009835,valid,9
id_009836,valid,9
id_009837,valid,9
id_009838,train,1
id_009839,train,7
id_009840,valid,9
id_009841,test,8
id_009842,train,1
id_009843,train,7
id_009844,valid,4
id_009845,test,4
id_009846,train,5
id_009847,valid,6
id_009848,valid,1
id_009849,train,2
id_009850,train,5
id_009851,valid,0
id_009852,train,8
id_009853,train,7
id_009854,valid,7
id_009855,valid,9
id_009856,train,3
id_009857,train,9
id_009858,test,6
id_009859,train,9
id_009860,train,5
id_009861,test,0
id_009862,valid,1
id_009863,train,9
id_009864,test,1
id_009865,train,8
id_009866,test,9
id_009867,test,8
id_009868,valid,0
id_009869,train,0
id_009870,train,4
id_009871,train,3
id_009872,test,6
id_009873,valid,9
id_009874,valid,8
id_009875,train,7
id_009876,valid,9
id_009877,valid,2
id_009878,train,7
id_009879,train,3
id_009880,valid,8
id_009881,train,6
id_009882,train,2
id_009883,train,1
id_009884,train,9
id_009885,test,9
id_009886,train,9
id_009887,test,5
id_009888,test,7
id_009889,train,3
id_009890,train,6
id_009891,valid,7
id_009892,test,1
id_009893,train,9
id_009894,valid,3
id_009895,test,3
id_009896,test,3
id_009897,train,1
id_009898,test,1
id_009899,train,6
id_009900,test,3
id_009901,train,0
id_009902,train,2
id_009903,test,5
id_009904,test,2
id_009905,test,8
id_009906,train,9
id_009907,test,0
id_009908,valid,3
id_009909,test,1
id_009910,test,9
id_009911,train,9
id_009912,train,1
id_009913,train,0
id_009914,train,1
id_009915,valid,0
id_009916,train,6
id_009917,train,3
id_009918,train,9
id_009919,valid,9
id_009920,valid,6
id_009921,test,3
id_009922,valid,9
id_009923,train,6
id_009924,test,3
id_009925,train,9
id_009926,train,7
id_009927,train,3
id_009928,train,3
id_009929,train,3
id_009930,valid,1
id_009931,test,0
id_009932,valid,2
id_009933,valid,2
id_009934,test,1
id_009935,train,8
id_009936,test,3
id_009937,train,5
id_009938,train,7
id_009939,train,2
id_009940,test,2
id_009941,train,7
id_009942,train,5
id_009943,train,7
id_009944,valid,1
id_009945,valid,4
id_009946,train,1
id_009947,valid,8
id_009948,train,0
id_009949,train,1
id_009950,train,1
id_009951,test,5
id_009952,train,4
id_009953,valid,5
id_009954,train,7
id_009955,valid,5
id_009956,valid,4
id_009957,valid,7
id_009958,train,2
id_009959,valid,4
id_009960,train,8
id_009961,train,9
id_009962,valid,1
id_009963,train,8
id_009964,train,4
id_009965,test,1
id_009966,train,2
id_009967,test,4
id_009968,valid,9
id_009969,train,0
id_009970,valid,3
id_009971,train,3
id_009972,train,6
id_009973,test,5
id_009974,train,1
id_009975,test,4
id_009976,valid,1
id_009977,valid,1
id_009978,train,3
id_009979,train,2
id_009980,train,5
id_009981,valid,6
id_009982,test,8
id_009983,valid,6
id_009984,train,7
id_009985,valid,7
id_009986,train,0
id_009987,test,0
id_009988,test,2
id_009989,train,0
id_009990,valid,8
id_009991,train,8
id_009992,test,8
id_009993,train,7
id_009994,train,7
id_009995,valid,2
id_009996,test,2
id_009997,valid,4
id_009998,train,4
id_009999,train,4
id_010000,train,9
id_010001,valid,6
id_010002,train,5
id_010003,train,6
id_010004,train,0
id_010005,test,0
id_010006,train,1
id_010007,train,7
id_010008,valid,7
id_010009,train,7
id_010010,valid,0
id_010011,train,0
id_010012,test,4
id_010013,valid,8
id_010014,valid,6
id_010015,valid,0
id_010016,test,6
id_010017,valid,5
id_010018,test,4
id_010019,train,3
id_010020,test,6
id_010021,valid,1
id_010022,train,4
id_010023,test,4
id_010024,train,9
id_010025,train,8
id_010026,valid,5
id_010027,valid,3
id_010028,valid,6
id_010029,train,7
id_010030,valid,3
id_010031,valid,2
id_010032,valid,7
id_010033,train,9
id_010034,train,6
id_010035,test,9
id_010036,valid,6
id_010037,train,9
id_010038,valid,2
id_010039,train,2
id_010040,train,8
id_010041,valid,5
id_010042,train,0
id_010043,train,7
id_010044,valid,7
id_010045,train,7
id_010046,train,4
id_010047,train,5
id_010048,train,4
id_010049,test,3
id_010050,train,9
id_010051,train,0
id_010052,valid,2
id_010053,train,1
id_010054,train,6
id_010055,train,0
id_010056,test,1
id_010057,valid,4
id_010058,valid,0
id_010059,train,6
id_010060,valid,0
id_010061,train,6
id_010062,test,2
id_010063,test,1
id_010064,train,8
id_010065,valid,3
id_010066,test,2
id_010067,train,3
id_010068,train,1
id_010069,train,2
id_010070,valid,2
id_010071,valid,1
id_010072,train,6
id_010073,test,4
id_010074,train,4
id_010075,train,6
id_010076,train,6
id_010077,train,0
id_010078,valid,4
id_010079,test,3
id_010080,train,7
id_010081,test,4
id_010082,valid,5
id_010083,valid,6
id_010084,train,7
id_010085,test,0
id_010086,train,7
id_010087,test,8
id_010088,test,8
id_010089,train,0
id_010090,valid,6
id_010091,test,9
id_010092,valid,0
id_010093,test,1
id_010094,train,8
id_010095,train,1
id_010096,test,0
id_010097,test,4
id_010098,train,6
id_010099,valid,8
id_010100,train,5
id_010101,train,2
id_010102,train,5
id_010103,test,1
id_010104,test,0
id_010105,test,0
id_010106,valid,9
id_010107,valid,3
id_010108,train,5
id_010109,valid,0
id_010110,train,8
id_010111,valid,6
id_010112,test,7
id_010113,train,2
id_010114,train,9
id_010115,train,1
id_010116,valid,9
id_010117,train,1
id_010118,train,0
id_010119,valid,9
id_010120,test,8
id_010121,train,6
id_010122,train,6
id_010123,test,5
id_010124,test,3
id_010125,test,9
id_010126,train,8
id_010127,valid,1
id_010128,train,9
id_010129,train,9
id_010130,test,3
id_010131,train,5
id_010132,train,6
id_010133,test,7
id_010134,valid,0
id_010135,train,7
id_010136,train,1
id_010137,test,3
id_010138,valid,3
id_010139,test,3
id_010140,train,5
id_010141,valid,0
id_010142,train,4
id_010143,train,8
id_010144,train,2
id_010145,train,7
id_010146,train,9
id_010147,test,7
id_010148,train,5
id_010149,train,8
id_010150,valid,7
id_010151,test,8
id_010152,valid,8
id_010153,train,9
id_010154,train,2
id_010155,train,4
id_010156,train,5
id_010157,train,2
id_010158,train,2
id_010159,valid,4
id_010160,test,2
id_010161,train,7
id_010162,valid,1
id_010163,test,5
id_010164,test,6
id_010165,test,8
id_010166,train,6
id_010167,valid,9
id_010168,test,7
id_010169,test,1
id_010170,test,5
id_010171,train,7
id_010172,test,8
id_010173,train,9
id_010174,valid,6
id_010175,train,9
id_010176,train,3
id_010177,test,2
id_010178,train,2
id_010179,test,1
id_010180,train,9
id_010181,train,6
id_010182,valid,7
id_010183,test,4
id_010184,train,4
id_010185,train,3
id_010186,train,3
id_010187,test,6
id_010188,train,0
id_010189,train,0
id_010190,valid,3
id_010191,train,5
id_010192,train,4
id_010193,train,5
id_010194,train,6
id_010195,train,4
id_010196,train,5
id_010197,train,7
id_010198,valid,7
id_010199,valid,8
id_010200,train,7
id_010201,train,6
id_010202,test,7
id_010203,test,7
id_010204,valid,6
id_010205,train,7
id_010206,train,4
id_010207,train,1
id_010208,train,6
id_010209,test,3
id_010210,test,7
id_010211,valid,7
id_010212,test,7
id_010213,train,6
id_010214,train,8
id_010215,train,3
id_010216,test,3
id_010217,test,0
id_010218,train,6
id_010219,valid,6
id_010220,train,6
id_010221,test,1
id_010222,train,4
id_010223,train,9
id_010224,train,0
id_010225,valid,5
id_010226,train,7
id_010227,valid,3
id_010228,train,7
id_010229,test,6
id_010230,valid,3
id_010231,train,5
id_010232,test,2
id_010233,test,3
id_010234,train,1
id_010235,valid,4
id_010236,train,4
id_010237,valid,5
id_010238,valid,7
id_010239,train,6
id_010240,test,1
id_010241,train,3
id_010242,train,4
id_010243,train,9
id_010244,test,3
id_010245,train,3
id_010246,valid,9
id_010247,valid,2
id_010248,valid,1
id_010249,valid,4
id_010250,valid,1
id_010251,train,2
id_010252,train,0
id_010253,test,7
id_010254,valid,5
id_010255,test,0
id_010256,valid,2
id_010257,valid,7
id_010258,valid,9
id_010259,valid,5
id_010260,test,8
id_010261,test,6
id_010262,valid,6
id_010263,train,7
id_010264,train,8
id_010265,train,1
id_010266,train,5
id_010267,train,7
id_010268,valid,7
id_010269,train,9
id_010270,train,0
id_010271,train,5
id_010272,test,1
id_010273,valid,0
id_010274,train,5
id_010275,train,0
id_010276,train,0
id_010277,valid,8
id_010278,train,8
id_010279,test,5
id_010280,train,0
id_010281,valid,5
id_010282,valid,7
id_010283,train,6
id_010284,test,8
id_010285,train,5
id_010286,test,2
id_010287,train,3
id_010288,train,5
id_010289,train,3
id_010290,train,2
id_010291,train,7
