obs_id,train_id,pred
id_001373,train,406292.09357689985
id_001374,train,452872.5944439376
id_001375,valid,489225.2166463277
id_001376,valid,348483.02750803076
id_001377,valid,374855.82518931816
id_001378,test,417564.35623553203
id_001379,train,403742.897139876
id_001380,train,335438.90243707737
id_001381,valid,396479.61522672337
id_001382,train,370857.33309428085
id_001383,train,503213.57215096446
id_001384,train,415888.16229568847
id_001385,train,426287.27158231614
id_001386,train,432865.2045566756
id_001387,train,373183.763715402
id_001388,valid,380976.33386037213
id_001389,train,351674.2787856701
id_001390,train,381327.2732358972
id_001391,train,497539.8480227048
id_001392,test,363389.0150214868
id_001393,train,451417.2828314844
id_001394,test,364424.7582820639
id_001395,train,410045.1856608342
id_001396,train,409232.51787360245
id_001397,valid,380159.1589974606
id_001398,valid,407334.0959415708
id_001399,test,398931.00691132
id_001400,train,493867.8575993559
id_001401,train,431376.689957383
id_001402,train,456798.69766018254
id_001403,valid,390790.0381477199
id_001404,test,368169.7163664176
id_001405,train,701358.8076286264
id_001406,valid,524004.62936491024
id_001407,test,487896.11316059687
id_001408,test,309731.04951664835
id_001409,train,332235.87578526884
id_001410,train,326712.85177155025
id_001411,train,345615.0201002688
id_001412,train,365486.5402881576
id_001413,test,381648.11438389926
id_001414,train,469881.82989114255
id_001415,test,353770.738227276
id_001416,train,670489.1581342496
id_001417,valid,601531.9190357601
id_001418,train,484134.4198573107
id_001419,valid,454938.1976315983
id_001420,test,597691.5680401743
id_001421,test,486404.681819614
id_001422,test,523717.3447732037
id_001423,valid,510968.8984751281
id_001424,train,647418.5673688159
id_001425,train,483848.98227998544
id_001426,test,944682.4247337088
id_001427,train,632826.1882125622
id_001428,train,690727.9122667441
id_001429,train,721433.2662731567
id_001430,valid,586227.0429729422
id_001431,train,698819.5965995772
id_001432,valid,832387.4360190996
id_001433,train,511334.9965306156
id_001434,train,480248.28042771784
id_001435,test,727065.3550874976
id_001436,train,432374.91360130906
id_001437,test,397972.0047456189
id_001438,valid,384936.7332827812
id_001439,valid,438552.3978366785
id_001440,train,400182.75054011773
id_001441,train,402724.8672423547
id_001442,train,942667.085910639
id_001443,test,952590.9961523532
id_001444,train,566835.2682465549
id_001445,test,820292.4558621533
id_001446,train,502884.11322506994
id_001447,train,683477.4581847324
id_001448,test,668170.7424623745
id_001449,train,519446.3622742104
id_001450,train,558390.305106336
id_001451,train,625381.4178503506
id_001452,test,580280.0730251083
id_001453,train,588574.9269845485
id_001454,train,711016.506735415
id_001455,valid,672868.7732502014
id_001456,train,705164.7324504494
id_001457,train,601540.8487803255
id_001458,train,706988.104901712
id_001459,test,962430.9529003794
id_001460,train,794611.9395065443
id_001461,train,807224.6720684026
id_001462,train,535367.4698331178
id_001463,valid,563798.9242476232
id_001464,train,527764.6519252539
id_001465,train,501543.7274677278
id_001466,train,535647.3187353405
id_001467,train,522036.51891820075
id_001468,valid,445885.2170361681
id_001469,train,531212.256074018
id_001470,train,409975.6307085826
id_001471,train,458215.9887760791
id_001472,valid,460369.5420746507
id_001473,valid,419441.20424941205
id_001474,train,432767.4591298101
id_001475,train,476780.10764259985
id_001476,train,425035.4195363509
id_001477,valid,434166.54323793674
id_001478,test,371184.43365680275
id_001479,train,416042.78857237566
id_001480,test,417512.6061071559
id_001481,test,441198.33640512894
id_001482,train,413219.50415204524
id_001483,train,383727.7894489961
id_001484,test,578657.9184988746
id_001485,valid,413397.9386967578
id_001486,train,442127.7887338641
id_001487,valid,645650.3375899403
id_001488,train,397481.9565984757
id_001489,train,415034.50003913936
id_001490,valid,558182.8829050288
id_001491,train,434403.4317739598
id_001492,train,491445.64681110234
id_001493,valid,524715.8564371516
id_001494,test,424629.12493821507
id_001495,train,495800.2781644066
id_001496,train,387437.39295117016
id_001497,valid,450621.22244052985
id_001498,test,415512.57963572093
id_001499,test,520246.3938960867
id_001500,train,465350.5070771049
id_001501,test,401015.39345575124
id_001502,valid,611743.4287929947
id_001503,train,522749.97246043605
id_001504,train,588726.7292239588
id_001505,train,540167.4043272971
id_001506,train,647671.0714290284
id_001507,train,725230.5535032612
id_001508,train,475726.0235355975
id_001509,train,820754.1650481463
id_001510,train,596673.3781002096
id_001511,train,737037.169262494
id_001512,train,887544.9841268436
id_001513,valid,568240.6754529099
id_001514,valid,504734.6666589837
id_001515,valid,519557.02782132407
id_001516,train,502303.0518229975
id_001517,valid,498936.38879515487
id_001518,train,465798.16145720787
id_001519,train,390052.72753226385
id_001520,train,462611.35992040986
id_001521,train,442052.9791488057
id_001522,valid,456375.6291345549
id_001523,train,420952.8360487845
id_001524,test,432746.33998151124
id_001525,train,467400.18092837866
id_001526,valid,437549.56353585125
id_001527,train,407922.8341687524
id_001528,valid,469706.28219146456
id_001529,train,451117.46948618325
id_001530,valid,485313.71357640845
id_001531,test,459909.3378573309
id_001532,train,514755.59117233916
id_001533,train,416786.5235771463
id_001534,train,415131.4627921253
id_001535,valid,417032.64367050125
id_001536,test,433749.00260480784
id_001537,train,397256.6399999064
id_001538,train,425309.8561170613
id_001539,train,384817.8422450775
id_001540,train,396426.93210102094
id_001541,train,410229.53465514875
id_001542,train,473881.2585790525
id_001543,train,1057817.5880310186
id_001544,valid,581923.5963562338
id_001545,valid,828454.3397352877
id_001546,train,697303.4422007621
id_001547,valid,591052.4990144654
id_001548,train,440158.76980527164
id_001549,test,367784.92301415827
id_001550,train,412742.80983145663
id_001551,train,388840.3614413474
id_001552,train,462345.45437269413
id_001553,valid,354177.2027209471
id_001554,train,636271.4365423418
id_001555,train,825926.3102569386
id_001556,valid,866198.4293326426
id_001557,train,675549.6040062231
id_001558,valid,852707.5722404519
id_001559,valid,568923.2906315023
id_001560,test,643704.7238009298
id_001561,train,680845.8622490668
id_001562,valid,523837.1784828263
id_001563,test,413792.9818869883
id_001564,train,469583.96101614286
id_001565,train,433762.7649668539
id_001566,test,502644.4901072211
id_001567,train,520464.7903961574
id_001568,valid,588310.2393275736
id_001569,valid,552078.325073902
id_001570,train,369582.7766643355
id_001571,train,518207.8286362145
id_001572,test,521941.75056661316
id_001573,test,533486.011268408
id_001574,valid,526650.5712650936
id_001575,test,452081.75681370136
id_001576,valid,363034.0546478248
id_001577,test,304658.80324970826
id_001578,train,300162.300431595
id_001579,train,327022.3751082223
id_001580,valid,420001.14796979935
id_001581,train,375722.6927181269
id_001582,valid,424743.1333055459
id_001583,valid,313125.91413258127
id_001584,valid,394435.86400230153
id_001585,test,367079.1693901259
id_001586,train,401785.63378390245
id_001587,valid,358842.4301902756
id_001588,train,405782.67441983265
id_001589,test,337882.56175448844
id_001590,train,331733.9475473599
id_001591,test,413758.0707465606
id_001592,valid,308793.01872824883
id_001593,train,344821.16725685966
id_001594,train,397579.9140232658
id_001595,test,328706.95284467924
id_001596,test,348088.8342801838
id_001597,train,366254.54070524685
id_001598,train,383445.9208914391
id_001599,valid,396572.68215718964
id_001600,test,268469.0075106147
id_001601,test,365681.1419622385
id_001602,train,374642.4245943712
id_001603,train,434492.108175089
id_001604,valid,344545.8434412184
id_001605,valid,347025.6983595576
id_001606,train,352152.07475083106
id_001607,train,355010.5213942551
id_001608,train,342650.55056458426
id_001609,train,345380.1239812053
id_001610,train,402446.85103205626
id_001611,train,362296.83753933024
id_001612,train,336098.4054346253
id_001613,train,380915.1163049899
id_001614,train,365371.9768360485
id_001615,valid,397368.43313693564
id_001616,valid,332402.39551154326
id_001617,valid,317016.099517177
id_001618,train,327291.55705822
id_001619,train,403523.0948299309
id_001620,valid,346669.3215724736
id_001621,train,354698.8803597331
id_001622,train,343160.34763041243
id_001623,valid,500156.4611834598
id_001624,train,284286.45675146003
id_001625,train,393281.56544749206
id_001626,valid,292744.11958377576
id_001627,test,541797.7270660981
id_001628,valid,682030.8312072793
id_001629,train,563047.408117337
id_001630,test,557876.500369621
id_001631,valid,536722.2351226098
id_001632,train,368824.2297971382
id_001633,valid,430200.2695942052
id_001634,train,476580.49073331826
id_001635,train,360824.9614661969
id_001636,train,424383.4036938747
id_001637,test,364688.9807379317
id_001638,train,416902.9681048073
id_001639,train,414012.1563541326
id_001640,train,401743.1944553348
id_001641,train,442510.681233431
id_001642,train,458167.30823321035
id_001643,valid,389975.3949833046
id_001644,train,405226.4746671879
id_001645,train,459832.9520443938
id_001646,train,392817.0348298974
id_001647,train,434534.73282985954
id_001648,train,399047.4861545712
id_001649,train,336666.4169108894
id_001650,valid,468080.7482501806
id_001651,train,487077.44835399743
id_001652,train,477710.463440033
id_001653,test,460793.51334464777
id_001654,test,448574.80897058826
id_001655,test,446508.0991562536
id_001656,train,479451.54667711153
id_001657,train,431559.7438854731
id_001658,test,797638.011363647
id_001659,test,439543.05367758626
id_001660,train,460412.2681632625
id_001661,train,450749.9768830024
id_001662,train,399015.76805647695
id_001663,valid,425062.48814151227
id_001664,train,431585.49360014533
id_001665,valid,404534.02633306367
id_001666,test,405897.19196998526
id_001667,train,335181.18424264353
id_001668,train,408335.78936559975
id_001669,train,370545.67795665364
id_001670,train,494257.91305573535
id_001671,valid,505422.36859741044
id_001672,valid,430789.40470681235
id_001673,valid,434409.02519740723
id_001674,train,651823.739586977
id_001675,test,508222.8448208409
id_001676,train,443233.8682006645
id_001677,train,483476.2688589495
id_001678,valid,399941.92541738454
id_001679,test,369848.36206852156
id_001680,train,354625.0843424677
id_001681,valid,377094.59826576296
id_001682,train,440576.2436826556
id_001683,test,793011.3433268212
id_001684,valid,799023.8553661396
id_001685,valid,679554.5593416335
id_001686,valid,585116.3924333055
id_001687,train,690763.8661292756
id_001688,valid,664591.4197182645
id_001689,test,523054.79215257324
id_001690,valid,537232.3246839285
id_001691,train,551410.734309006
id_001692,train,577183.1936789893
id_001693,valid,1098663.1148072886
id_001694,test,551624.6397642262
id_001695,train,542048.4659647872
id_001696,train,527485.72470537
id_001697,train,461756.05409592256
id_001698,test,391196.73304552573
id_001699,train,362083.06930076185
id_001700,train,467370.90432196343
id_001701,train,429120.0329725015
id_001702,test,356180.74557111994
id_001703,train,419361.6597352993
id_001704,train,417654.30583068734
id_001705,train,489775.1098086444
id_001706,test,414865.6462661546
id_001707,train,437552.2209544397
id_001708,train,393848.6970801441
id_001709,test,403398.7346955832
id_001710,train,411395.2149547087
id_001711,train,402517.8392052788
id_001712,train,406738.95560668356
id_001713,train,391459.7070950631
id_001714,train,378942.45342616935
id_001715,test,314734.9045894119
id_001716,valid,348396.8770784861
id_001717,train,390058.47313690226
id_001718,test,348541.6541444571
id_001719,train,419068.89051798044
id_001720,train,389066.8484861712
id_001721,test,391685.14180061826
id_001722,train,391142.36645403097
id_001723,valid,387554.29677122325
id_001724,test,430132.9745017607
id_001725,test,355026.5076313672
id_001726,test,384892.72803800553
id_001727,test,413038.3400344795
id_001728,valid,365721.50136709644
id_001729,train,395335.00077141996
id_001730,test,366071.14995502646
id_001731,test,383687.2278092962
id_001732,test,360344.4193597763
id_001733,valid,301138.15953061834
id_001734,train,289589.09089756914
id_001735,test,383746.1376158085
id_001736,train,355587.9509014477
id_001737,train,424023.7001011165
id_001738,test,400542.01209112076
id_001739,train,365275.34900837287
id_001740,train,337771.52817265433
id_001741,valid,483421.7100432278
id_001742,test,402123.9243829714
id_001743,test,392304.66828838165
id_001744,test,431223.557011251
id_001745,train,423694.2553775563
id_001746,train,420163.20656012674
id_001747,test,413719.56726773956
id_001748,valid,278491.1952785776
id_001749,train,605048.5184014612
id_001750,train,359802.542682442
id_001751,train,313458.99803412345
id_001752,train,331752.777517224
id_001753,test,302421.97552562837
id_001754,train,345262.6887601778
id_001755,valid,299618.0988342777
id_001756,train,357678.33138689504
id_001757,train,290278.55528383644
id_001758,train,345395.74989946536
id_001759,train,318975.34238734865
id_001760,train,353662.3259803817
id_001761,train,405088.3149275525
id_001762,train,316698.9299139298
id_001763,test,336860.32695535565
id_001764,train,363307.4561419628
id_001765,train,297887.767710465
id_001766,train,312438.3849073008
id_001767,train,300538.6972066522
id_001768,train,339110.5796000629
id_001769,test,365098.7831382729
id_001770,train,336747.8119976083
id_001771,valid,397708.4818247653
id_001772,train,324103.39318652765
id_001773,train,403667.3865820273
id_001774,test,407025.86915636604
id_001775,valid,316867.9366906445
id_001776,test,372678.70659545076
id_001777,train,396220.5358916249
id_001778,train,352133.126018185
id_001779,train,391964.34467863676
id_001780,train,349692.3715402789
id_001781,train,307649.41472793126
id_001782,train,377226.8788298841
id_001783,test,327270.5313634736
id_001784,train,302806.33713954006
id_001785,valid,331907.5873728603
id_001786,train,319901.69007639674
id_001787,train,327007.4709378154
id_001788,train,387802.87470912345
id_001789,train,355308.06331873813
id_001790,valid,413916.57722905406
id_001791,train,355388.73253603437
id_001792,train,341962.29581169155
id_001793,train,395787.5987338152
id_001794,train,464489.8151159035
id_001795,test,461098.59150409186
id_001796,train,379376.08406457095
id_001797,train,416705.83239562064
id_001798,train,470650.536394487
id_001799,train,387544.32809634495
id_001800,train,400305.1213467334
id_001801,train,291224.23569870705
id_001802,train,352927.6423719012
id_001803,train,468032.6510722006
id_001804,train,318589.6689627917
id_001805,train,346196.4914517831
id_001806,train,467931.8139778911
id_001807,train,338059.28625581745
id_001808,valid,441127.6975471731
id_001809,train,334978.98921034916
id_001810,train,285558.87691962294
id_001811,train,288101.2341201148
id_001812,train,356704.9460039862
id_001813,train,350859.71211319533
id_001814,train,432979.6120279735
id_001815,train,343199.9344106916
id_001816,test,380229.04950063815
id_001817,train,323580.56816647557
id_001818,valid,376788.63957898563
id_001819,train,286800.74060564046
id_001820,test,355269.7515167413
id_001821,train,398673.4881077336
id_001822,valid,442633.38618306635
id_001823,train,418433.8861637522
id_001824,test,402852.07758886076
id_001825,train,282940.3335917321
id_001826,train,320270.1862895504
id_001827,train,402496.212202591
id_001828,train,279368.981292768
id_001829,valid,334963.5258819838
id_001830,train,326151.7740074822
id_001831,train,335374.8559917143
id_001832,valid,299902.60976162704
id_001833,train,345560.8236923489
id_001834,test,316480.4969791524
id_001835,train,335522.8732595516
id_001836,train,345961.3656267843
id_001837,test,259324.0332204916
id_001838,test,286927.95622144133
id_001839,valid,303727.05810569524
id_001840,test,338459.1083113096
id_001841,train,314479.69747717486
id_001842,valid,307113.85671075154
id_001843,valid,293361.70817415905
id_001844,valid,346478.88000153017
id_001845,train,364586.9061337598
id_001846,train,247267.6699470515
id_001847,train,302802.526723046
id_001848,train,333225.56486365234
id_001849,train,304555.02981076937
id_001850,train,228803.20567318393
id_001851,valid,299086.3445127489
id_001852,train,274572.3614724524
id_001853,train,314389.07727323927
id_001854,test,284791.41847341205
id_001855,train,275981.5156589299
id_001856,test,296720.2635602355
id_001857,valid,332362.9758098517
id_001858,test,330946.0598779827
id_001859,valid,273701.61244705314
id_001860,train,326557.38565079647
id_001861,train,359592.64743762405
id_001862,train,285662.7464420094
id_001863,valid,287576.40968908474
id_001864,test,225537.76283681425
id_001865,test,263857.12612033193
id_001866,train,277371.7275884841
id_001867,train,683370.4716987942
id_001868,test,828872.2255162533
id_001869,train,721115.7890491334
id_001870,train,838453.5380118779
id_001871,valid,396311.3091489147
id_001872,train,417007.45890582906
id_001873,train,648341.1171696234
id_001874,train,693609.9534730455
id_001875,train,837813.1205287898
id_001876,train,927977.1038696143
id_001877,train,767659.265429555
id_001878,train,622012.0342580406
id_001879,test,588380.5973727261
id_001880,train,599881.083650356
id_001881,train,513620.2259046172
id_001882,valid,704840.5581835143
id_001883,train,597186.1008467901
id_001884,train,507274.1655459712
id_001885,valid,586184.386325953
id_001886,train,524432.1157579905
id_001887,train,757158.3738289546
id_001888,test,1016397.7701271465
id_001889,train,752393.6222178342
id_001890,test,671567.4644050559
id_001891,train,429720.8282572813
id_001892,train,496672.99258258985
id_001893,valid,573647.4392615661
id_001894,train,544621.2419106844
id_001895,valid,464647.29040238395
id_001896,train,538696.1791157929
id_001897,train,618132.578535567
id_001898,train,514479.1747719032
id_001899,train,517764.55363203527
id_001900,test,474816.62624492316
id_001901,valid,475901.73376487056
id_001902,train,621371.5894016571
id_001903,train,476224.1388826332
id_001904,valid,581343.1422096179
id_001905,train,855146.4738530944
id_001906,train,744408.6618600504
id_001907,train,626367.2536064737
id_001908,valid,643366.1553889394
id_001909,train,437951.8078322242
id_001910,train,505870.12822942866
id_001911,train,521830.0849877605
id_001912,test,630886.1529026283
id_001913,valid,616618.1101044274
id_001914,test,676288.50800302
id_001915,test,501070.5529597684
id_001916,train,447509.12090422283
id_001917,train,632814.3275781499
id_001918,valid,462306.3549823907
id_001919,train,658259.251076478
id_001920,train,769451.7202936512
id_001921,train,744720.1039924042
id_001922,valid,656890.2703330617
id_001923,train,841007.7390337139
id_001924,train,801411.3025713852
id_001925,train,988065.5564853407
id_001926,train,580498.803371796
id_001927,valid,485646.01533504063
id_001928,train,470650.22613086936
id_001929,train,668234.0193363624
id_001930,valid,548523.7049202103
id_001931,test,791013.8571628737
id_001932,train,408358.593553696
id_001933,test,624680.0754442498
id_001934,train,542616.6437910348
id_001935,test,708141.9454093731
id_001936,valid,486749.2924479539
id_001937,train,722268.5712756166
id_001938,train,697755.2867184363
id_001939,train,998430.8166629674
id_001940,train,558891.6848549019
id_001941,train,488247.2916811876
id_001942,train,877509.099821648
id_001943,train,507209.842694325
id_001944,valid,502388.81201957766
id_001945,train,416868.01525641675
id_001946,valid,631484.6280811174
id_001947,train,921206.9104563907
id_001948,valid,378215.11356212705
id_001949,train,301218.4022883811
id_001950,train,342929.4483989981
id_001951,train,328689.66184489144
id_001952,train,320652.962751805
id_001953,test,429939.9540632612
id_001954,train,361310.421068677
id_001955,train,449408.0649295716
id_001956,train,301446.78377122135
id_001957,valid,499291.5236727315
id_001958,test,428398.3943404088
id_001959,test,358135.700032799
id_001960,train,469873.37814606965
id_001961,train,405790.182392289
id_001962,train,380186.52367982146
id_001963,train,349172.92679555836
id_001964,train,446636.52561968524
id_001965,test,437053.1115320935
id_001966,train,325807.7540839831
id_001967,train,348426.20500786806
id_001968,test,310414.972245252
id_001969,valid,335741.0192221703
id_001970,valid,352465.1828452517
id_001971,train,371694.0181908929
id_001972,valid,351503.9363751309
id_001973,train,342989.45953559695
id_001974,train,315454.9876234803
id_001975,train,322038.087009707
id_001976,train,339797.56806799915
id_001977,train,265756.0929163909
id_001978,train,531087.8007158396
id_001979,test,302144.6287861165
id_001980,test,320628.19936898793
id_001981,train,480429.97620639025
id_001982,train,548750.52600865
id_001983,test,495935.1291510861
id_001984,train,375247.3430738826
id_001985,train,436140.36359115655
id_001986,train,432897.842303538
id_001987,valid,426603.3285329849
id_001988,valid,567360.0422971162
id_001989,train,368869.11997220933
id_001990,valid,453977.631666288
id_001991,train,479206.6869270259
id_001992,train,504474.73453009786
id_001993,test,492974.2040806782
id_001994,valid,617405.3684554074
id_001995,train,534580.5231804192
id_001996,train,613247.1659475098
id_001997,train,582165.4787849351
id_001998,train,708248.282731573
id_001999,train,556740.5999833258
id_002000,train,584295.1487847387
id_002001,valid,541476.2269255898
id_002002,test,489220.8218344173
id_002003,test,542580.1879198601
id_002004,train,514489.3121023421
id_002005,valid,779965.5394441128
id_002006,train,1005058.7640736263
id_002007,train,567111.8754233571
id_002008,test,824210.9856273992
id_002009,test,652200.5347018404
id_002010,train,542248.2942097909
id_002011,train,606607.3482746842
id_002012,test,490180.6621058883
id_002013,train,495781.62938777835
id_002014,train,616283.4072049388
id_002015,train,483338.8691981607
id_002016,train,1097717.2646993406
id_002017,train,672070.7934425662
id_002018,test,580835.501586943
id_002019,valid,380310.9422076227
id_002020,train,387803.058801398
id_002021,train,500320.2508237661
id_002022,valid,454099.6614587861
id_002023,train,395411.8129992895
id_002024,train,387330.94098337943
id_002025,train,348868.0020598277
id_002026,train,457430.46360757307
id_002027,train,422123.7035135621
id_002028,train,411774.08635320433
id_002029,train,528809.3814688986
id_002030,test,473291.114696749
id_002031,train,371557.46874290623
id_002032,test,441024.9968485245
id_002033,valid,352514.57373196946
id_002034,train,380608.9195905627
id_002035,test,379331.41392225045
id_002036,train,403742.33919867006
id_002037,train,392613.439759496
id_002038,train,335211.8948301729
id_002039,valid,369314.00018385437
id_002040,train,406857.8416811044
id_002041,train,452281.2735434616
id_002042,test,615135.1589036653
id_002043,train,481323.9721494322
id_002044,train,547309.3639518972
id_002045,valid,513561.35556092754
id_002046,train,470477.2952597353
id_002047,test,451965.29424502
id_002048,test,483359.3410985936
id_002049,train,661785.0631576111
id_002050,valid,394317.73742149706
id_002051,train,423088.8657688657
id_002052,train,419076.2543434377
id_002053,train,539322.1825653197
id_002054,test,533675.8148151225
id_002055,test,492907.36702607
id_002056,valid,497621.6327058213
id_002057,train,549212.3019884864
id_002058,train,605859.4728847387
id_002059,train,601301.1108868747
id_002060,train,568476.9281141964
id_002061,train,599641.4241196883
id_002062,train,638554.4514090795
id_002063,train,498918.67037082906
id_002064,test,437907.5254987975
id_002065,train,364608.02228451
id_002066,train,325262.5476238307
id_002067,test,373523.515233147
id_002068,valid,327687.9305770969
id_002069,train,578780.1523487458
id_002070,train,1142542.840984271
id_002071,valid,730914.9193550074
id_002072,valid,547742.82283682
id_002073,train,479172.63651906897
id_002074,valid,415352.01324975915
id_002075,train,566623.3051318171
id_002076,train,556154.6845333099
id_002077,valid,588819.5193325867
id_002078,train,1242427.2143132216
id_002079,test,358833.091225818
id_002080,test,389705.89638764743
id_002081,train,326499.74558614416
id_002082,train,363860.5165115323
id_002083,valid,425084.7073042013
id_002084,train,647270.4496058347
id_002085,train,509975.707609964
id_002086,valid,410649.8670017993
id_002087,train,432842.0564929746
id_002088,test,558367.3599732006
id_002089,valid,408624.44113634946
id_002090,train,403370.0936949632
id_002091,train,528491.3943422838
id_002092,train,448808.7374246419
id_002093,test,324285.846332962
id_002094,test,345614.5485833839
id_002095,train,350567.58787868364
id_002096,train,411899.99073845
id_002097,train,330049.59801528754
id_002098,valid,428710.7861240085
id_002099,train,368067.6912466628
id_002100,train,364766.95853042847
id_002101,test,517969.1109850111
id_002102,train,495100.97453606303
id_002103,test,583150.3194107951
id_002104,test,268820.1834767816
id_002105,test,419772.4376440695
id_002106,test,270544.1448304849
id_002107,valid,303562.9599982652
id_002108,test,370645.48132997577
id_002109,train,337353.6859629895
id_002110,train,394352.26864857064
id_002111,test,287672.57334651245
id_002112,test,330193.07900220295
id_002113,valid,195109.4390115451
id_002114,train,416287.569192712
id_002115,train,307178.37350048416
id_002116,train,299159.6094226625
id_002117,test,247560.12356099076
id_002118,valid,402145.1624032841
id_002119,test,276560.421600153
id_002120,valid,274238.17652576737
id_002121,train,341624.86758997256
id_002122,train,329458.08653083
id_002123,test,294882.15148128744
id_002124,test,265818.0864162347
id_002125,valid,241079.846972251
id_002126,train,317500.0869387876
id_002127,train,276500.58975453273
id_002128,train,271065.3967110567
id_002129,train,284065.8194451066
id_002130,test,410829.42432056967
id_002131,train,495570.3541794033
id_002132,train,336472.3668024778
id_002133,train,361436.32652979577
id_002134,train,485385.0548849361
id_002135,test,522493.6929329866
id_002136,test,378684.9497866787
id_002137,train,425581.50238846306
id_002138,valid,576625.4189428049
id_002139,train,511004.4935675983
id_002140,train,448406.98091678106
id_002141,train,447745.3314718544
id_002142,train,682566.5638843963
id_002143,train,709657.3522292239
id_002144,train,382137.24683300284
id_002145,train,468810.5675490485
id_002146,train,571881.5851427522
id_002147,test,715292.5362009766
id_002148,train,399590.5244969491
id_002149,valid,742257.2032343163
id_002150,valid,455616.23824671924
id_002151,train,554123.0638392287
id_002152,train,563302.4339065903
id_002153,train,491240.16598475527
id_002154,train,465238.9994082973
id_002155,train,361236.1067944145
id_002156,train,369036.25910457363
id_002157,train,368231.6847575909
id_002158,train,374770.147807285
id_002159,train,435629.13318152836
id_002160,train,336668.8408338179
id_002161,train,422088.5152899924
id_002162,test,342177.9299323086
id_002163,train,328460.27877788356
id_002164,train,351541.28386120993
id_002165,train,289997.2283436948
id_002166,test,345880.6854998531
id_002167,train,381747.37589354377
id_002168,train,376748.09406394954
id_002169,train,288468.3150263218
id_002170,test,375317.25255101925
id_002171,train,275814.95974433236
id_002172,train,374029.5499321863
id_002173,test,293025.39532447315
id_002174,train,209852.0713463485
id_002175,train,412720.3081438
id_002176,train,274353.3723021223
id_002177,test,272420.3268823688
id_002178,train,221857.66882409443
id_002179,train,270393.81952331436
id_002180,test,320863.3103008104
id_002181,test,296364.3560577473
id_002182,train,293474.65336066385
id_002183,train,340334.6913823701
id_002184,train,308322.511940959
id_002185,train,280741.32953642117
id_002186,valid,329404.2633067028
id_002187,test,293699.42908313585
id_002188,valid,363278.7701054862
id_002189,train,360495.52939813246
id_002190,train,493463.90897276375
id_002191,test,333896.342351079
id_002192,valid,388885.49478503317
id_002193,valid,385440.95352802734
id_002194,valid,391388.86369491235
id_002195,test,344410.06703180645
id_002196,test,358680.0568039793
id_002197,train,493000.92362983315
id_002198,test,392256.10380071175
id_002199,train,416815.5754124576
id_002200,train,458391.9508887598
id_002201,train,387482.52802761825
id_002202,valid,607524.3214010504
id_002203,train,467637.2252531861
id_002204,train,423364.9351231465
id_002205,valid,493781.63144282886
id_002206,test,511890.59296811186
id_002207,train,427727.16306174273
id_002208,train,457922.2200032785
id_002209,train,384392.6973801755
id_002210,train,325589.01440369454
id_002211,train,436937.87077120616
id_002212,train,313886.76402127126
id_002213,train,345758.5294263347
id_002214,test,317629.2970474616
id_002215,train,374826.5959350678
id_002216,train,303857.5218219804
id_002217,test,325066.3803044909
id_002218,train,279495.51018903713
id_002219,train,326688.10455716343
id_002220,test,294278.8005622997
id_002221,train,347009.5009082145
id_002222,train,339113.4381428309
id_002223,test,305322.4787122292
id_002224,train,455283.4895025053
id_002225,train,272508.8449035118
id_002226,test,317819.30142674746
id_002227,train,332702.87268443283
id_002228,train,380652.3510447665
id_002229,test,388497.15422996605
id_002230,test,353703.7252472897
id_002231,train,354882.8453513136
id_002232,valid,394206.0144502783
id_002233,train,441935.1452255196
id_002234,train,404411.12167660065
id_002235,test,342436.34601764596
id_002236,train,424531.60218800255
id_002237,test,392591.5558346944
id_002238,train,394759.063788541
id_002239,test,328703.5382392965
id_002240,train,258225.8043147481
id_002241,train,262064.67153504025
id_002242,train,282194.0449442725
id_002243,test,320443.6856502317
id_002244,train,388930.5995629511
id_002245,test,311306.8059939284
id_002246,train,315877.15529115853
id_002247,train,333147.5507531158
id_002248,train,469444.9817439357
id_002249,valid,416121.1925284839
id_002250,train,394212.59881771356
id_002251,train,421222.88919999957
id_002252,train,349957.97151927155
id_002253,train,501914.8544359461
id_002254,train,441322.4015852174
id_002255,train,529140.5514331413
id_002256,test,350676.37746890803
id_002257,train,438643.2035208875
id_002258,train,625839.0703839336
id_002259,valid,514675.68613267876
id_002260,test,570042.8680851456
id_002261,test,507498.1754852128
id_002262,train,381542.7212700419
id_002263,train,327484.4692255549
id_002264,test,342923.82023675804
id_002265,test,571447.4546258837
id_002266,train,341793.97936971014
id_002267,train,410824.82837897877
id_002268,test,460565.9718552532
id_002269,train,475067.692170725
id_002270,valid,361122.13080804213
id_002271,test,308127.94653999386
id_002272,train,290431.87308321544
id_002273,train,379098.49992861395
id_002274,test,458766.0058621241
id_002275,train,348074.25108400185
id_002276,valid,338925.84384228976
id_002277,valid,642474.3235185869
id_002278,train,694008.2886450052
id_002279,test,768341.7432428327
id_002280,valid,749211.0338933008
id_002281,train,689767.7815834363
id_002282,valid,731689.6396437831
id_002283,train,488006.8655756457
id_002284,test,430920.3632801082
id_002285,train,429917.5155547477
id_002286,test,451916.5077162213
id_002287,valid,554224.582486413
id_002288,test,566877.3125702565
id_002289,test,415916.34052064444
id_002290,train,433348.1478597926
id_002291,train,479264.3896786175
id_002292,train,433535.5316976178
id_002293,train,375706.2730520912
id_002294,train,300026.0888781781
id_002295,train,496497.97383322765
id_002296,train,402018.8549027538
id_002297,valid,388841.45685753605
